product_id,product,subcategory,category,retail_price
3246,The Body Shop British Rose Bath Foam,face moisturizing products,Face care,18.0
3247,The Body Shop British Rose Petal-Soft Hand Cream,vitamins and supplements,Body care,26.0
3248,The Body Shop British Rose Shower Gel,"bath oils, bubbles and soaks",Body care,16.0
3249,The Body Shop Coconut Bath Bubble,"bath oils, bubbles and soaks",Body care,5.0
3250,The Body Shop Coconut Hand Cream,Nail care products,Body care,37.0
3251,The Body Shop Drops of Youth Gentle Foaming Wash,face moisturizing products,Face care,9.0
3252,The Body Shop Drops of Youth Youth Liquid Peel,face masks and exfoliators,Body care,14.0
3253,The Body Shop Fuji Green Tea Refreshingly Purifying Body Wash,body moisturizers,Body care,8.0
3254,The Body Shop Hemp Hand Protector,body moisturizers,Body care,8.0
3255,The Body Shop Himalayan Charcoal Purifying Glow Mask,shampoos and conditioners,Hair care,16.0
3256,The Body Shop Mango Shower Gel,"bath oils, bubbles and soaks",Body care,11.0
3257,The Body Shop Moringa Bath Bubble,body moisturizers,Body care,3.0
3258,The Body Shop Moringa Hand Cream,"bath oils, bubbles and soaks",Body care,21.0
3259,The Body Shop Moringa Shower Gel,brushes and applicators,Home and Accessories,11.0
3260,The Body Shop Olive Shower Gel,face masks and exfoliators,Body care,14.0
3261,The Body Shop Peppermint Hand Cream,"bath oils, bubbles and soaks",Body care,24.0
3262,The Body Shop Pink Grapefruit Bath Bubble,"bath oils, bubbles and soaks",Body care,8.0
3263,The Body Shop Pink Grapefruit Hand Cream,body moisturizers,Body care,22.0
3264,The Body Shop Pink Grapefruit Shower Gel,Body soaps and washes,Body care,13.0
3265,The Body Shop Satsuma Shower Gel,"bath oils, bubbles and soaks",Body care,10.0
3266,The Body Shop Shea Hand Cream,face masks and exfoliators,Body care,20.0
3267,The Body Shop Shea Shower Cream,face moisturizing products,Face care,5.0
3268,The Body Shop Strawberry Hand Cream,"bath oils, bubbles and soaks",Body care,21.0
3269,The Body Shop Tea Tree Skin Clearing Body Wash,face masks and exfoliators,Body care,6.0
3270,The Body Shop Tea Tree Skin Clearing Clay Mask,body moisturizers,Body care,12.0
3271,The Body Shop Vanilla Pumpkin Hand Cream,body moisturizers,Body care,40.0
3272,The Body Shop Vitamin C Glow Boosting Microdermabrasion,Nail care products,Body care,18.0
3273,The Ordinary AHA 30% + BHA 2% Peeling Solution,hand creams,Body care,13.0
3274,The Ordinary Glycolic Acid 7% Toning Solution,face masks and exfoliators,Body care,14.0
3275,The Ordinary Lactic Acid 10% + HA,"bath oils, bubbles and soaks",Body care,11.0
3276,The Ordinary Mandelic Acid 10% + HA,"bath oils, bubbles and soaks",Body care,14.0
3277,The Ordinary Salicylic Acid 2% Masque,body moisturizers,Body care,9.0
3278,The White Company Blanc Bath & Shower Gel,body moisturizers,Body care,8.0
3279,The White Company Noir Bath & Shower Gel,Body soaps and washes,Body care,6.0
3280,The White Company Seychelles Bath Foam,"bath oils, bubbles and soaks",Body care,6.0
3281,The White Company Winter Bath & Shower Gel,vitamins and supplements,Body care,4.0
3282,This Works Deep Sleep Bath Oil,body moisturizers,Body care,5.0
3283,This Works Deep Sleep Bath Soak,"bath oils, bubbles and soaks",Body care,11.0
3284,This Works Sleep Plus Bath Oil,"bath oils, bubbles and soaks",Body care,9.0
3285,Thorne Research B-Complex,"bath oils, bubbles and soaks",Body care,35.0
3286,Thorne Research CoQ10,"bath oils, bubbles and soaks",Body care,32.0
3287,Thorne Research Collagen Peptides,"bath oils, bubbles and soaks",Body care,39.0
3288,Thorne Research Gold Standard Whey,vitamins and supplements,Body care,25.0
3289,Thorne Research Melatonin,Body soaps and washes,Body care,40.0
3290,Thorne Research Multivitamin for Women,"bath oils, bubbles and soaks",Body care,39.0
3291,Thorne Research Vitamin C,"bath oils, bubbles and soaks",Body care,31.0
3292,Tisserand Muscle Ease Bath Oil,"bath oils, bubbles and soaks",Body care,17.0
3293,Tisserand Sweet Dreams Bath Oil,"bath oils, bubbles and soaks",Body care,6.0
3294,Tisserand Total De-Stress Bath Oil,body moisturizers,Body care,6.0
3295,Tom Ford 1 Million,body moisturizers,Body care,93.0
3296,Tom Ford Black Opium,"candles, sprays, diffusers",Home and Accessories,79.0
3297,Tom Ford Bloom,hand creams,Body care,114.0
3298,Tom Ford Boys & Girls Lip Color Diego,"bath oils, bubbles and soaks",Body care,9.0
3299,Tom Ford Boys & Girls Lip Color Evan,hand creams,Body care,9.0
3300,Tom Ford Boys & Girls Lip Color Joaquin,Nail care products,Body care,17.0
3301,Tom Ford Boys & Girls Lip Color Patrick,body moisturizers,Body care,14.0
3302,Tom Ford Boys & Girls Lip Color Snowdon,"bath oils, bubbles and soaks",Body care,19.0
3303,Tom Ford Code,body moisturizers,Body care,75.0
3304,Tom Ford Good Girl,Nail care products,Body care,67.0
3305,Tom Ford La Vie Est Belle,"bath oils, bubbles and soaks",Body care,88.0
3306,Tom Ford Light Blue,hair colors and toners,Hair care,65.0
3307,Tom Ford Lip Color Blush Nude,body moisturizers,Body care,16.0
3308,Tom Ford Lip Color Casablanca,Body soaps and washes,Body care,7.0
3309,Tom Ford Lip Color Cherry Lush,body moisturizers,Body care,10.0
3310,Tom Ford Lip Color Indian Rose,"bath oils, bubbles and soaks",Body care,15.0
3311,Tom Ford Lip Color Scarlet Rouge,shampoos and conditioners,Hair care,6.0
3312,Tom Ford Mon Paris,Nail care products,Body care,88.0
3313,Tom Ford My Way,Body soaps and washes,Body care,88.0
3314,Tom Ford Olympea,Lipsticks,Make up,80.0
3315,Tom Ford Sauvage,hand creams,Body care,63.0
3316,Too Faced Airbrush Flawless Foundation,"bath oils, bubbles and soaks",Body care,32.0
3317,Too Faced Born This Way Foundation,"bath oils, bubbles and soaks",Body care,13.0
3318,Too Faced Chocolate Bar Eyeshadow Palette Creme Brulee,"bath oils, bubbles and soaks",Body care,10.0
3319,Too Faced Chocolate Bar Eyeshadow Palette Gilded Ganache,Body soaps and washes,Body care,12.0
3320,Too Faced Chocolate Bar Eyeshadow Palette Haute Chocolate,"bath oils, bubbles and soaks",Body care,16.0
3321,Too Faced Chocolate Bar Eyeshadow Palette Marzipan,Body soaps and washes,Body care,6.0
3322,Too Faced Chocolate Bar Eyeshadow Palette Salted Caramel,face moisturizing products,Face care,20.0
3323,Too Faced Chocolate Bar Eyeshadow Palette Triple Fudge,hand creams,Body care,9.0
3324,Too Faced Even Better Makeup,"bath oils, bubbles and soaks",Body care,34.0
3325,Too Faced Flawless Fusion Ultra-Longwear Foundation,face masks and exfoliators,Body care,35.0
3326,Too Faced Glitter Bomb Eyeshadow Palette Glitter Goals,face masks and exfoliators,Body care,6.0
3327,Too Faced Glitter Bomb Eyeshadow Palette Oh It's On,face masks and exfoliators,Body care,19.0
3328,Too Faced Glitter Bomb Eyeshadow Palette Rose All Day,"bath oils, bubbles and soaks",Body care,19.0
3329,Too Faced Glitter Bomb Eyeshadow Palette Splash,"bath oils, bubbles and soaks",Body care,16.0
3330,Too Faced Glitter Bomb Eyeshadow Palette Work It,"bath oils, bubbles and soaks",Body care,20.0
3331,Too Faced Killer Kajal Eyeliner Killer Black,body moisturizers,Body care,7.0
3332,Too Faced Killer Kajal Eyeliner Killer Cashmere,"bath oils, bubbles and soaks",Body care,11.0
3333,Too Faced Killer Kajal Eyeliner Killer Charcoal,face masks and exfoliators,Body care,9.0
3334,Too Faced Killer Kajal Eyeliner Killer Chocolate,body moisturizers,Body care,7.0
3335,Too Faced Killer Kajal Eyeliner Killer Espresso,"bath oils, bubbles and soaks",Body care,10.0
3336,Too Faced Killer Kajal Eyeliner Killer Mocha,shampoos and conditioners,Hair care,8.0
3337,Too Faced Killer Kajal Eyeliner Killer Sapphire,body moisturizers,Body care,19.0
3338,Too Faced Killer Kajal Eyeliner Killer Spice,face masks and exfoliators,Body care,10.0
3339,Too Faced Natural Eyes Palette Cashmere Bunny,"bath oils, bubbles and soaks",Body care,7.0
3340,Too Faced Natural Eyes Palette Erotica,"bath oils, bubbles and soaks",Body care,14.0
3341,Too Faced Natural Eyes Palette Heaven,"bath oils, bubbles and soaks",Body care,7.0
3342,Too Faced Natural Eyes Palette Nudie,"bath oils, bubbles and soaks",Body care,8.0
3343,Too Faced Natural Eyes Palette Push-Up,"bath oils, bubbles and soaks",Body care,15.0
3344,Too Faced Natural Eyes Palette Silk Teddy,"bath oils, bubbles and soaks",Body care,12.0
3345,Too Faced Pro Filt'r Foundation,Nail care products,Body care,32.0
3346,Too Faced Skin Long-Wear Weightless Foundation,"bath oils, bubbles and soaks",Body care,30.0
3347,Too Faced Stay Naked Foundation,"bath oils, bubbles and soaks",Body care,25.0
3348,Too Faced Studio Skin 24 Hour Foundation,body moisturizers,Body care,30.0
3349,Too Faced Sweet Peach Eyeshadow Bellini,"bath oils, bubbles and soaks",Body care,17.0
3350,Too Faced Sweet Peach Eyeshadow Candied Peach,"bath oils, bubbles and soaks",Body care,15.0
3351,Too Faced Sweet Peach Eyeshadow Just Peachy,face masks and exfoliators,Body care,20.0
3352,Too Faced Sweet Peach Eyeshadow Peach Pit,"bath oils, bubbles and soaks",Body care,8.0
3353,Too Faced Sweet Peach Eyeshadow Summer Yum,Nail care products,Body care,17.0
3354,Too Faced Ultra HD Foundation,face masks and exfoliators,Body care,27.0
3355,Too Faced Your Skin But Better CC+ Cream,body moisturizers,Body care,27.0
3356,Trapp Baies Candle,"bath oils, bubbles and soaks",Body care,4.0
3357,Trapp Lime Basil & Mandarin Diffuser,Body soaps and washes,Body care,5.0
3358,Trapp REPLICA Lazy Sunday Morning Candle,body moisturizers,Body care,9.0
3359,Trapp Santal 26 Candle,"bath oils, bubbles and soaks",Body care,16.0
3360,Trapp Sea & Dune Diffuser,Body soaps and washes,Body care,17.0
3361,Trapp Smell of Spring Spray,"bath oils, bubbles and soaks",Body care,10.0
3362,Trapp Volcano Candle,"bath oils, bubbles and soaks",Body care,18.0
3363,Urban Decay 24/7 Glide-On Eye Pencil Asphyxia Lavender with Blue Shift,"bath oils, bubbles and soaks",Body care,10.0
3364,Urban Decay 24/7 Glide-On Eye Pencil Bourbon Brown with Shimmer,face masks and exfoliators,Body care,16.0
3365,Urban Decay 24/7 Glide-On Eye Pencil Demolition Matte Dark Brown,"bath oils, bubbles and soaks",Body care,7.0
3366,Urban Decay 24/7 Glide-On Eye Pencil Electric Bright Teal,face masks and exfoliators,Body care,18.0
3367,Urban Decay 24/7 Glide-On Eye Pencil Perversion Blackest Black,"bath oils, bubbles and soaks",Body care,7.0
3368,Urban Decay 24/7 Glide-On Eye Pencil Rockstar Dark Purple,body moisturizers,Body care,10.0
3369,Urban Decay 24/7 Glide-On Eye Pencil Stash Olive Green,"bath oils, bubbles and soaks",Body care,10.0
3370,Urban Decay 24/7 Glide-On Eye Pencil Zero Black,Nail care products,Body care,19.0
3371,Urban Decay ColorStay Foundation,"bath oils, bubbles and soaks",Body care,30.0
3372,Urban Decay Eyeshadow Backdoor Dark Brown,"bath oils, bubbles and soaks",Body care,9.0
3373,Urban Decay Eyeshadow Baked Bold Bronze,body moisturizers,Body care,15.0
3374,Urban Decay Eyeshadow Buck Matte Brown,body moisturizers,Body care,6.0
3375,Urban Decay Eyeshadow Cherry Deep Mauve Pink,face masks and exfoliators,Body care,18.0
3376,Urban Decay Eyeshadow Chopper Copper Shimmer,"bath oils, bubbles and soaks",Body care,18.0
3377,Urban Decay Eyeshadow Creep Black with Shimmer,"bath oils, bubbles and soaks",Body care,13.0
3378,Urban Decay Eyeshadow Fireball Peach with Pink Shift,"bath oils, bubbles and soaks",Body care,11.0
3379,Urban Decay Eyeshadow Flash Bright Purple,"bath oils, bubbles and soaks",Body care,13.0
3380,Urban Decay Eyeshadow Foxy Cream Bisque Matte,body moisturizers,Body care,7.0
3381,Urban Decay Eyeshadow Half Baked Golden Bronze,"bath oils, bubbles and soaks",Body care,14.0
3382,Urban Decay Eyeshadow Lounge Brick Red with Green Shift,hand creams,Body care,14.0
3383,Urban Decay Eyeshadow Midnight Cowboy Reddish Pink,face masks and exfoliators,Body care,12.0
3384,Urban Decay Eyeshadow Mushroom Warm Grey,"bath oils, bubbles and soaks",Body care,17.0
3385,Urban Decay Eyeshadow Naked Soft Beige,body moisturizers,Body care,16.0
3386,Urban Decay Eyeshadow Polyester Bride White with Silver Shimmer,hand creams,Body care,7.0
3387,Urban Decay Eyeshadow Ransom Bright Purple,hand creams,Body care,6.0
3388,Urban Decay Eyeshadow Riff Brown Nude,Nail care products,Body care,19.0
3389,Urban Decay Eyeshadow Sin Pale Nude Shimmer,body moisturizers,Body care,9.0
3390,Urban Decay Eyeshadow Smog Deep Coppery Bronze,"bath oils, bubbles and soaks",Body care,7.0
3391,Urban Decay Eyeshadow Solstice Red with Green Shift,"bath oils, bubbles and soaks",Body care,7.0
3392,Urban Decay Eyeshadow Tease Creamy Brown,Nail care products,Body care,13.0
3393,Urban Decay Eyeshadow Tonic Lilac with Blue Shift,"bath oils, bubbles and soaks",Body care,11.0
3394,Urban Decay Flawless Fusion Ultra-Longwear Foundation,body moisturizers,Body care,20.0
3395,Urban Decay Radiant Creamy Concealer,body moisturizers,Body care,13.0
3396,Urban Decay Studio Fix Fluid,face moisturizing products,Face care,35.0
3397,Urban Decay Teint Idole Ultra Wear Foundation,body moisturizers,Body care,27.0
3398,Urban Decay True Match Foundation,"bath oils, bubbles and soaks",Body care,34.0
3399,Urban Decay Ultra HD Foundation,"bath oils, bubbles and soaks",Body care,16.0
3400,Urban Decay Vice Lipstick 69 Bright Red,face moisturizing products,Face care,18.0
3401,Urban Decay Vice Lipstick Backtalk,vitamins and supplements,Body care,18.0
3402,Urban Decay Vice Lipstick Disturbed,"bath oils, bubbles and soaks",Body care,14.0
3403,Urban Decay Vice Lipstick EZ Orange Red,"bath oils, bubbles and soaks",Body care,17.0
3404,Urban Decay Vice Lipstick F-Bomb,body moisturizers,Body care,19.0
3405,Urban Decay Vice Lipstick Menace,face masks and exfoliators,Body care,15.0
3406,Urban Decay Vice Lipstick Naked,body moisturizers,Body care,20.0
3407,Urban Decay Vice Lipstick Psycho,"bath oils, bubbles and soaks",Body care,9.0
3408,Urban Decay Vice Lipstick Ravenswood,Body soaps and washes,Body care,8.0
3409,Urban Decay Vice Lipstick Rock Steady,body moisturizers,Body care,6.0
3410,Vaseline Advanced Repair Lotion,"bath oils, bubbles and soaks",Body care,9.0
3411,Vaseline Aloe Soothe Lotion,body moisturizers,Body care,26.0
3412,Vaseline Clinical Care Extremely Dry Skin Rescue,body moisturizers,Body care,14.0
3413,Vaseline Clinical Care Hand Cream,hand creams,Body care,21.0
3414,Vaseline Cocoa Radiant Lotion,hand creams,Body care,12.0
3415,Vaseline Hand Sanitizer Lotion,"bath oils, bubbles and soaks",Body care,22.0
3416,Vaseline Healing Jelly All-Over Moisturizer,"bath oils, bubbles and soaks",Body care,12.0
3417,Vaseline Healthy Hands & Stronger Nails Lotion,"bath oils, bubbles and soaks",Body care,26.0
3418,Vaseline Intensive Care Advanced Repair Lotion,"bath oils, bubbles and soaks",Body care,19.0
3419,Vaseline Intensive Care Aloe Vera Gel,hand creams,Body care,33.0
3420,Vaseline Intensive Care Anti-Bacterial Hand Cream,"bath oils, bubbles and soaks",Body care,10.0
3421,Vaseline Intensive Care Cocoa Butter Deep Conditioning Lotion,"bath oils, bubbles and soaks",Body care,23.0
3422,Vaseline Intensive Care Cocoa Glow,"bath oils, bubbles and soaks",Body care,8.0
3423,Vaseline Intensive Care Dry Skin Repair Hand Cream,body moisturizers,Body care,30.0
3424,Vaseline Intensive Care Essential Healing,"bath oils, bubbles and soaks",Body care,14.0
3425,Vaseline Intensive Care Essential Healing Hand Cream,"bath oils, bubbles and soaks",Body care,40.0
3426,Vaseline Intensive Care Essential Healing Lotion,"bath oils, bubbles and soaks",Body care,16.0
3427,Vaseline Intensive Care Hand Cream,face moisturizing products,Face care,24.0
3428,Vaseline Intensive Care Hand Cream with SPF,body moisturizers,Body care,21.0
3429,Vaseline Intensive Care Healing Serum,body moisturizers,Body care,20.0
3430,Vaseline Intensive Care Healthy Hands Stronger Nails Lotion,face masks and exfoliators,Body care,17.0
3431,Vaseline Intensive Care Lotion,Nail care products,Body care,18.0
3432,Vaseline Intensive Care Repairing Hand Cream,vitamins and supplements,Body care,28.0
3433,Versace Acqua di Giò,Body soaps and washes,Body care,94.0
3434,Versace Black Opium,face moisturizing products,Face care,59.0
3435,Versace Black Orchid,hand creams,Body care,77.0
3436,Versace Coco Mademoiselle,body moisturizers,Body care,120.0
3437,Versace Crystal Noir,hand creams,Body care,50.0
3438,Versace Flowerbomb,"bath oils, bubbles and soaks",Body care,53.0
3439,Versace Her Eau de Parfum,Nail care products,Body care,47.0
3440,Versace La Vie Est Belle,hand creams,Body care,106.0
3441,Versace Libre,face moisturizing products,Face care,94.0
3442,Versace Man in Black,Body soaps and washes,Body care,84.0
3443,Versace Spicebomb,vitamins and supplements,Body care,106.0
3444,Vichy Aqualia Thermal Rich Cream,Nail care products,Body care,15.0
3445,Viktor & Rolf Allure Homme,hand creams,Body care,106.0
3446,Viktor & Rolf Bad Boy,Nail care products,Body care,60.0
3447,Viktor & Rolf Code,face masks and exfoliators,Body care,101.0
3448,Viktor & Rolf Explorer,body moisturizers,Body care,62.0
3449,Viktor & Rolf Flowerbomb,hair colors and toners,Hair care,72.0
3450,Viktor & Rolf Legend,face masks and exfoliators,Body care,104.0
3451,Viktor & Rolf Love Story,"bath oils, bubbles and soaks",Body care,86.0
3452,Viktor & Rolf Polo Blue,vitamins and supplements,Body care,97.0
3453,Viktor & Rolf The One,"bath oils, bubbles and soaks",Body care,40.0
3454,Vintage Gold Cufflinks,face masks and exfoliators,Body care,120.0
3455,Vitafusion B-Complex,body moisturizers,Body care,40.0
3456,Vitafusion Calcium Gummies,"bath oils, bubbles and soaks",Body care,46.0
3457,Vitafusion CoQ10,"bath oils, bubbles and soaks",Body care,40.0
3458,Vitafusion Glucosamine Chondroitin,Body soaps and washes,Body care,27.0
